"null"	"Datum"	"Name"	"Ticker"	"Letzter"	"Preis"	"Menge"	"Pos. Veränd."	"Richtung"	"Typ"	"Stop"	"Limit"	"Status"	"Gewinn"	"Gewinn pro Einheit"	"Trail. Stop"	"% Gap"	"Bid"	"Spread"	"Ask"	"Gültigkeit"	"Kommentar"	"Dauer"	"Typ"	"Sektor"	"Börsenplatz"	"Währung"	
""	"4 Juni 2026, 15:41:07"	"BROADCOM"	"AVGO"	""	"406,22$"	"80"	"-80 => 0"	"Kauf"	"Limit"	""	"406,22$"	"Ausgeführt"	"+408,00$"	"+1,24%"	""	""	"387,48"	"0,20%"	"388,25"	"Kein Limit"	""	"4,53M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"4 Juni 2026, 14:25:40"	"BROADCOM"	"AVGO"	""	"411,32$"	"-80"	"0 => -80"	"Verkauf"	"Limit"	""	"411,32$"	"Ausgeführt"	"-"	"-"	""	""	"387,48"	"0,20%"	"388,25"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"4 Juni 2026, 13:35:43"	"BROADCOM"	"AVGO"	""	"405,88$"	"40"	"-40 => 0"	"Kauf"	"Limit"	""	"405,88$"	"Ausgeführt"	"+217,20$"	"+1,32%"	""	""	"387,48"	"0,20%"	"388,25"	"Kein Limit"	""	"1,2M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"4 Juni 2026, 13:15:45"	"BROADCOM"	"AVGO"	""	"411,31$"	"-40"	"0 => -40"	"Verkauf"	"Limit"	""	"411,31$"	"Ausgeführt"	"-"	"-"	""	""	"387,48"	"0,20%"	"388,25"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"4 Juni 2026, 12:52:27"	"BROADCOM"	"AVGO"	""	"411,44$"	"20"	"-20 => 0"	"Kauf"	"Limit"	""	"411,44$"	"Ausgeführt"	"+150,00$"	"+1,79%"	""	""	"387,48"	"0,20%"	"388,25"	"Kein Limit"	""	"9,83M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"4 Juni 2026, 11:18:29"	"BROADCOM"	"AVGO"	""	"417,32$"	"-10"	"-10 => -20"	"Verkauf"	"Limit"	""	"417,32$"	"Ausgeführt"	"-"	"-"	""	""	"387,48"	"0,20%"	"388,25"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"4 Juni 2026, 10:08:38"	"BROADCOM"	"AVGO"	""	"420,56$"	"-10"	"0 => -10"	"Verkauf"	"Limit"	""	"420,56$"	"Ausgeführt"	"-"	"-"	""	""	"387,48"	"0,20%"	"388,25"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"3 Juni 2026, 21:01:56"	"SERVICENOW"	"PANW"	""	"119,05$"	"-30"	"30 => 0"	"Verkauf"	"Stop"	"119,05$"	""	"Ausgeführt"	"-29,94$"	"-0,83%"	""	""	"93,00"	"0,11%"	"93,10"	"Kein Limit"	""	"18,7M"	"AKT"	"Technologie"	"NYSE ETH"	"USD"	
""	"3 Juni 2026, 15:50:45"	"SERVICENOW"	"NOW"	""	"120,05$"	"30"	"0 => 30"	"Kauf"	"Limit"	""	"120,05$"	"Ausgeführt"	"-"	"-"	""	""	"93,00"	"0,11%"	"93,10"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NYSE ETH"	"USD"	
""	"3 Juni 2026, 15:36:07"	"ORACLE"	"ORCL"	""	"234,62$"	"-15"	"15 => 0"	"Verkauf"	"Stop"	"235,10$"	""	"Ausgeführt"	"-127,20$"	"-3,49%"	""	""	"159,13"	"0,23%"	"159,50"	"Kein Limit"	""	"70,4M"	"AKT"	"Technologie"	"NYSE ETH"	"USD"	
""	"3 Juni 2026, 15:30:00"	"AMAZON"	"AMZN"	""	"254,02$"	"4"	"10 => 14"	"Kauf"	"Limit"	""	"254,02$"	"Ausgeführt"	"-"	"-"	""	""	"234,78"	"0,09%"	"235,00"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"2 Juni 2026, 20:02:05"	"ORACLE"	"ORCL"	""	"243,10$"	"15"	"0 => 15"	"Kauf"	"Limit"	""	"243,10$"	"Ausgeführt"	"-"	"-"	""	""	"159,13"	"0,23%"	"159,50"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NYSE ETH"	"USD"	
""	"2 Juni 2026, 17:52:19"	"NVIDIA"	"NVDA"	""	"224,95$"	"-20"	"20 => 0"	"Verkauf"	"Stop"	"225,05$"	""	"Ausgeführt"	"+18,42$"	"+0,41%"	""	""	"200,28"	"0,03%"	"200,35"	"Kein Limit"	""	"1,05B"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"2 Juni 2026, 15:56:33"	"NIKE"	"NKE"	""	"44,47$"	"-100"	"100 => 0"	"Verkauf"	"Stop"	"44,48$"	""	"Ausgeführt"	"+196,00$"	"+4,61%"	""	""	"41,84"	"0,02%"	"41,85"	"Kein Limit"	""	"1,83B"	"AKT"	"Gebrauchsgüter"	"NYSE ETH"	"USD"	
""	"2 Juni 2026, 12:10:32"	"APPLE"	"AAPL"	""	"305,82$"	"10"	"0 => 10"	"Kauf"	"Limit"	""	"305,82$"	"Ausgeführt"	"-"	"-"	""	""	"293,64"	"0,12%"	"293,99"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"29 Mai 2026, 15:30:01"	"ALPHABET CLASS A"	"GOOGL"	""	"384,00$"	"-10"	"10 => 0"	"Verkauf"	"Stop"	"385,18$"	""	"Ausgeführt"	"-43,15$"	"-1,11%"	""	""	"344,69"	"0,11%"	"345,06"	"Kein Limit"	""	"662M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"28 Mai 2026, 15:18:07"	"ALLIANZ"	"ALV"	""	"381,9€"	"-5"	"5 => 0"	"Verkauf"	"Stop"	"381,8€"	""	"Ausgeführt"	"+4,50€"	"+0,24%"	""	""	"403,8"	"0,52%"	"405,9"	"Kein Limit"	""	"2,44B"	"AKT"	"Finanzdienstleistung"	"XETRA"	"EUR"	
""	"28 Mai 2026, 04:12:58"	"Spot  Gold"	"XAUUSD"	""	"4.400,62$"	"2"	"0 => 2"	"Kauf"	"Limit"	""	"4.400,62$"	"Ausgeführt"	"-"	"-"	""	""	"4.000,24"	"0,34"	"4.000,58"	"Kein Limit"	""	""	"FX"	""	"Gold & Silber - IB"	"USD"	
""	"26 Mai 2026, 15:55:31"	"ALTRIA"	"MO"	""	"73,00$"	"-40"	"40 => 0"	"Verkauf"	"Stop"	"72,93$"	""	"Ausgeführt"	"+180,60$"	"+6,59%"	""	""	"71,60"	"0,45%"	"71,92"	"Kein Limit"	""	"1,54B"	"AKT"	"Verbrauchsgüter"	"NYSE ETH"	"USD"	
""	"22 Mai 2026, 17:23:04"	"AMAZON"	"AMZN"	""	"268,88$"	"10"	"0 => 10"	"Kauf"	"Limit"	""	"268,88$"	"Ausgeführt"	"-"	"-"	""	""	"234,78"	"0,09%"	"235,00"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"22 Mai 2026, 16:27:27"	"TWENTY ONE CAPITAL CLASS A"	"XXI"	""	"7,46$"	"-130"	"130 => 0"	"Verkauf"	"Stop"	"7,45$"	""	"Ausgeführt"	"-104,65$"	"-9,75%"	""	""	"5,51"	"0,73%"	"5,55"	"Kein Limit"	""	"626M"	"AKT"	"Finanzdienstleistung"	"NYSE ETH"	"USD"	
""	"21 Mai 2026, 23:47:02"	"MAXLINEAR"	"MXL"	""	"100,19$"	"30"	"0 => 30"	"Kauf"	"Limit"	""	"100,19$"	"Ausgeführt"	"-"	"-"	""	""	"87,80"	"0,80%"	"88,50"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"21 Mai 2026, 23:32:10"	"ALPHABET CLASS A"	"GOOGL"	""	"388,32$"	"10"	"0 => 10"	"Kauf"	"Limit"	""	"388,32$"	"Ausgeführt"	"-"	"-"	""	""	"344,69"	"0,11%"	"345,06"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"21 Mai 2026, 16:33:33"	"NVIDIA"	"NVDA"	""	"218,33$"	"-30"	"50 => 20"	"Verkauf"	"Stop"	"218,30$"	""	"Ausgeführt"	"-171,10$"	"-2,55%"	""	""	"200,28"	"0,03%"	"200,35"	"Kein Limit"	""	"3,62M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"21 Mai 2026, 15:33:13"	"NVIDIA"	"NVDA"	""	"224,03$"	"50"	"0 => 50"	"Kauf"	"Stop"	"224,00$"	""	"Ausgeführt"	"-"	"-"	""	""	"200,28"	"0,03%"	"200,35"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"19 Mai 2026, 21:59:41"	"BAXTER INTERNATIONAL"	"PANW"	""	"18,34$"	"92"	"-92 => 0"	"Kauf"	"Stop"	"18,35$"	""	"Ausgeführt"	"-97,52$"	"-6,13%"	""	""	"20,90"	"1,58%"	"21,23"	"Kein Limit"	""	"705M"	"AKT"	"Gesundheitswesen"	"NYSE ETH"	"USD"	
""	"18 Mai 2026, 16:07:26"	"INHIBRX BIOSCIENCES"	"INBX"	""	"106,15$"	"-20"	"20 => 0"	"Verkauf"	"Stop"	"107,04$"	""	"Ausgeführt"	"-5,00$"	"-0,23%"	""	""	"94,00"	"10,64%"	"104,00"	"Kein Limit"	""	"260M"	"AKT"	"Gesundheitswesen"	"NASDAQ ETH"	"USD"	
""	"18 Mai 2026, 16:00:19"	"ONTO INNOVATION"	"ONTO"	""	"256,45$"	"-10"	"10 => 0"	"Verkauf"	"Stop"	"257,83$"	""	"Ausgeführt"	"-149,50$"	"-5,51%"	""	""	"318,05"	"4,70%"	"333,00"	"Kein Limit"	""	"281M"	"AKT"	"Industrieunternehmen"	"NYSE ETH"	"USD"	
""	"15 Mai 2026, 16:44:30"	"EXXON MOBIL"	"XOM"	""	"155,67$"	"20"	"-20 => 0"	"Kauf"	"Stop"	"155,67$"	""	"Ausgeführt"	"-44,38$"	"-1,45%"	""	""	"136,50"	"0,21%"	"136,79"	"Kein Limit"	""	"4,46M"	"AKT"	"Energiewirtschaft"	"NYSE ETH"	"USD"	
""	"15 Mai 2026, 15:59:03"	"INHIBRX BIOSCIENCES"	"INBX"	""	"106,40$"	"20"	"0 => 20"	"Kauf"	"Limit"	""	"106,40$"	"Ausgeführt"	"-"	"-"	""	""	"94,00"	"10,64%"	"104,00"	"Kein Limit"	""	""	"AKT"	"Gesundheitswesen"	"NASDAQ ETH"	"USD"	
""	"15 Mai 2026, 15:32:20"	"APOLLO GLOBAL MANAGEMENT NEW"	"APO"	""	"133,76$"	"-17"	"17 => 0"	"Verkauf"	"Stop"	"133,98$"	""	"Ausgeführt"	"+44,88$"	"+2,01%"	""	""	"122,90"	"1,71%"	"125,00"	"Kein Limit"	""	"345M"	"AKT"	"USD"	"NYSE ETH"	"USD"	
""	"15 Mai 2026, 15:30:09"	"EXXON MOBIL"	"XOM"	""	"153,45$"	"-20"	"0 => -20"	"Verkauf"	"Stop"	"153,51$"	""	"Ausgeführt"	"-"	"-"	""	""	"136,50"	"0,21%"	"136,79"	"Kein Limit"	""	""	"AKT"	"Energiewirtschaft"	"NYSE ETH"	"USD"	
""	"15 Mai 2026, 15:30:02"	"ECOVYST"	"ECVT"	""	"14,67$"	"-100"	"100 => 0"	"Verkauf"	"Stop"	"14,75$"	""	"Ausgeführt"	"+15,50$"	"+1,07%"	""	""	"12,37"	"13,18%"	"14,00"	"Kein Limit"	""	"326M"	"AKT"	"Grundstoffe"	"NYSE ETH"	"USD"	
""	"15 Mai 2026, 15:30:01"	"MAXLINEAR"	"MXL"	""	"82,26$"	"-50"	"50 => 0"	"Verkauf"	"Stop"	"86,98$"	""	"Ausgeführt"	"-226,50$"	"-5,22%"	""	""	"87,80"	"0,80%"	"88,50"	"Kein Limit"	""	"72,4M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"15 Mai 2026, 15:30:00"	"AMAZON"	"AMZN"	""	"262,39$"	"-10"	"10 => 0"	"Verkauf"	"Stop"	"264,79$"	""	"Ausgeführt"	"-60,05$"	"-2,24%"	""	""	"234,78"	"0,09%"	"235,00"	"Kein Limit"	""	"86,5M"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"15 Mai 2026, 15:30:00"	"MARVELL TECHNOLOGY"	"MRVL"	""	"173,83$"	"-7"	"7 => 0"	"Verkauf"	"Stop"	"177,10$"	""	"Ausgeführt"	"+8,33$"	"+0,69%"	""	""	"286,00"	"0,12%"	"286,33"	"Kein Limit"	""	"340M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"15 Mai 2026, 10:29:45"	"TWENTY ONE CAPITAL CLASS A"	"XXI"	""	"8,26$"	"130"	"0 => 130"	"Kauf"	"Limit"	""	"8,26$"	"Ausgeführt"	"-"	"-"	""	""	"5,51"	"0,73%"	"5,55"	"Kein Limit"	""	""	"AKT"	"Finanzdienstleistung"	"NYSE ETH"	"USD"	
""	"15 Mai 2026, 10:04:21"	"ONTO INNOVATION"	"ONTO"	""	"271,40$"	"10"	"0 => 10"	"Kauf"	"Limit"	""	"271,40$"	"Ausgeführt"	"-"	"-"	""	""	"318,05"	"4,70%"	"333,00"	"Kein Limit"	""	""	"AKT"	"Industrieunternehmen"	"NYSE ETH"	"USD"	
""	"15 Mai 2026, 09:00:17"	"HOCHTIEF"	"HOT"	""	"520,0€"	"-4"	"4 => 0"	"Verkauf"	"Stop"	"520,5€"	""	"Ausgeführt"	"+2,00€"	"+0,10%"	""	""	"508,0"	"0,69%"	"511,5"	"Kein Limit"	""	"85,2M"	"AKT"	"Industrieunternehmen"	"XETRA"	"EUR"	
""	"14 Mai 2026, 21:59:50"	"EASTMAN CHEMICAL"	"EMN"	""	"72,52$"	"-40"	"40 => 0"	"Verkauf"	"Stop"	"72,54$"	""	"Ausgeführt"	"-103,92$"	"-3,46%"	""	""	"68,50"	"5,62%"	"72,35"	"Kein Limit"	""	"268M"	"AKT"	"Grundstoffe"	"NYSE ETH"	"USD"	
""	"14 Mai 2026, 20:11:15"	"TAIWAN SEMICONDUCTOR MANUFACTURING"	"TSM"	""	"416,49$"	"-10"	"10 => 0"	"Verkauf"	"Stop"	"416,38$"	""	"Ausgeführt"	"+5,05$"	"+0,12%"	""	""	"450,66"	"0,08%"	"451,00"	"Kein Limit"	""	"3,28M"	"AKT"	"Technologie"	"NYSE ETH"	"USD"	
""	"14 Mai 2026, 19:22:37"	"MAXLINEAR"	"MXL"	""	"86,79$"	"50"	"0 => 50"	"Kauf"	"Limit"	""	"86,79$"	"Ausgeführt"	"-"	"-"	""	""	"87,80"	"0,80%"	"88,50"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"14 Mai 2026, 19:16:35"	"TAIWAN SEMICONDUCTOR MANUFACTURING"	"TSM"	""	"415,98$"	"10"	"0 => 10"	"Kauf"	"Limit"	""	"415,98$"	"Ausgeführt"	"-"	"-"	""	""	"450,66"	"0,08%"	"451,00"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NYSE ETH"	"USD"	
""	"14 Mai 2026, 17:04:16"	"MAXLINEAR"	"MXL"	""	"89,19$"	"-50"	"50 => 0"	"Verkauf"	"Stop"	"89,25$"	""	"Ausgeführt"	"+104,38$"	"+2,40%"	""	""	"87,80"	"0,80%"	"88,50"	"Kein Limit"	""	"19,6M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"14 Mai 2026, 16:59:00"	"TAIWAN SEMICONDUCTOR MANUFACTURING"	"TSM"	""	"418,09$"	"-10"	"10 => 0"	"Verkauf"	"Stop"	"418,12$"	""	"Ausgeführt"	"+11,10$"	"+0,27%"	""	""	"450,66"	"0,08%"	"451,00"	"Kein Limit"	""	"1,78M"	"AKT"	"Technologie"	"NYSE ETH"	"USD"	
""	"14 Mai 2026, 16:29:15"	"TAIWAN SEMICONDUCTOR MANUFACTURING"	"TSM"	""	"416,98$"	"10"	"0 => 10"	"Kauf"	"Limit"	""	"416,98$"	"Ausgeführt"	"-"	"-"	""	""	"450,66"	"0,08%"	"451,00"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NYSE ETH"	"USD"	
""	"14 Mai 2026, 15:27:40"	"AMAZON"	"AMZN"	""	"268,40$"	"10"	"0 => 10"	"Kauf"	"Limit"	""	"268,40$"	"Ausgeführt"	"-"	"-"	""	""	"234,78"	"0,09%"	"235,00"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"14 Mai 2026, 11:37:13"	"MAXLINEAR"	"MXL"	""	"87,10$"	"50"	"0 => 50"	"Kauf"	"Limit"	""	"87,10$"	"Ausgeführt"	"-"	"-"	""	""	"87,80"	"0,80%"	"88,50"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"14 Mai 2026, 09:20:32"	"HOCHTIEF"	"HOT"	""	"519,5€"	"4"	"0 => 4"	"Kauf"	"Limit"	""	"519,5€"	"Ausgeführt"	"-"	"-"	""	""	"508,0"	"0,69%"	"511,5"	"Kein Limit"	""	""	"AKT"	"Industrieunternehmen"	"XETRA"	"EUR"	
""	"13 Mai 2026, 16:05:11"	"DELEK US"	"DK"	""	"45,31$"	"-30"	"30 => 0"	"Verkauf"	"Stop"	"45,43$"	""	"Ausgeführt"	"-48,90$"	"-3,47%"	""	""	"28,00"	"75,00%"	"49,00"	"Kein Limit"	""	"174M"	"AKT"	"Energiewirtschaft"	"NYSE ETH"	"USD"	
""	"13 Mai 2026, 15:46:24"	"ALTRIA"	"MO"	""	"70,90$"	"-40"	"80 => 40"	"Verkauf"	"Limit"	""	"70,90$"	"Ausgeführt"	"+96,40$"	"+3,52%"	""	""	"71,60"	"0,45%"	"71,92"	"Kein Limit"	""	"412M"	"AKT"	"Verbrauchsgüter"	"NYSE ETH"	"USD"	
""	"12 Mai 2026, 18:45:23"	"PLANET LABS PBC CLASS A"	"PL"	""	"38,49$"	"-17"	"17 => 0"	"Verkauf"	"Stop"	"38,48$"	""	"Ausgeführt"	"-40,72$"	"-5,86%"	""	""	"26,24"	"0,50%"	"26,37"	"Kein Limit"	""	"95,2M"	"AKT"	"Telekommunikation"	"NYSE ETH"	"USD"	
""	"12 Mai 2026, 16:26:30"	"INTEL"	"INTC"	""	"121,95$"	"-20"	"20 => 0"	"Verkauf"	"Stop"	"121,95$"	""	"Ausgeführt"	"+299,07$"	"+13,98%"	""	""	"136,54"	"0,03%"	"136,58"	"Kein Limit"	""	"519M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"12 Mai 2026, 15:50:29"	"ROBINHOOD MARKETS"	"HOOD"	""	"78,65$"	"-15"	"15 => 0"	"Verkauf"	"Stop"	"78,65$"	""	"Ausgeführt"	"+40,61$"	"+3,56%"	""	""	"98,37"	"0,27%"	"98,64"	"Kein Limit"	""	"332M"	"AKT"	"Finanzdienstleistung"	"NASDAQ ETH"	"USD"	
""	"12 Mai 2026, 15:31:10"	"NOKIA SPONSORED"	"NOK"	""	"13,28$"	"-100"	"100 => 0"	"Verkauf"	"Stop"	"13,53$"	""	"Ausgeführt"	"+14,64$"	"+1,12%"	""	""	"14,03"	"0,21%"	"14,06"	"Kein Limit"	""	"85,8M"	"AKT"	"Telekommunikation"	"NYSE ETH"	"USD"	
""	"12 Mai 2026, 15:30:01"	"BLOOM ENERGY CLASS A"	"BE"	""	"275,25$"	"-4"	"4 => 0"	"Verkauf"	"Stop"	"280,40$"	""	"Ausgeführt"	"+1,80$"	"+0,16%"	""	""	"336,67"	"0,24%"	"337,48"	"Kein Limit"	""	"86,4M"	"AKT"	"Industrieunternehmen"	"NYSE ETH"	"USD"	
""	"12 Mai 2026, 15:30:01"	"THE HERSHEY COMPANY"	"HSY"	""	"190,93$"	"18"	"-18 => 0"	"Kauf"	"Stop"	"190,22$"	""	"Ausgeführt"	"-113,58$"	"-3,42%"	""	""	"177,57"	"4,18%"	"185,00"	"Kein Limit"	""	"86M"	"AKT"	"Verbrauchsgüter"	"NYSE ETH"	"USD"	
""	"12 Mai 2026, 12:57:37"	"NIKE"	"NKE"	""	"42,51$"	"100"	"0 => 100"	"Kauf"	"Limit"	""	"42,51$"	"Ausgeführt"	"-"	"-"	""	""	"41,84"	"0,02%"	"41,85"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NYSE ETH"	"USD"	
""	"11 Mai 2026, 21:01:55"	"ECOVYST"	"ECVT"	""	"14,52$"	"100"	"0 => 100"	"Kauf"	"Stop"	"14,50$"	""	"Ausgeführt"	"-"	"-"	""	""	"12,37"	"13,18%"	"14,00"	"Kein Limit"	""	""	"AKT"	"Grundstoffe"	"NYSE ETH"	"USD"	
""	"11 Mai 2026, 20:00:37"	"NETFLIX"	"PANW"	""	"85,23$"	"-50"	"50 => 0"	"Verkauf"	"At Market"	""	""	"Ausgeführt"	"-1.129,75$"	"-20,95%"	""	""	"71,75"	"0,04%"	"71,78"	"Tagesende"	""	"2,15B"	"AKT"	"Gebrauchsgüter"	"NASDAQ ETH"	"USD"	
""	"11 Mai 2026, 19:33:49"	"EASTMAN CHEMICAL"	"EMN"	""	"75,12$"	"40"	"0 => 40"	"Kauf"	"Stop"	"75,10$"	""	"Ausgeführt"	"-"	"-"	""	""	"68,50"	"5,62%"	"72,35"	"Kein Limit"	""	""	"AKT"	"Grundstoffe"	"NYSE ETH"	"USD"	
""	"11 Mai 2026, 18:55:42"	"NIKE"	"NKE"	""	"42,68$"	"58"	"-58 => 0"	"Kauf"	"Limit"	""	"42,68$"	"Ausgeführt"	"+68,15$"	"+2,68%"	""	""	"41,84"	"0,02%"	"41,85"	"Kein Limit"	""	"12,3M"	"AKT"	"Gebrauchsgüter"	"NYSE ETH"	"USD"	
""	"11 Mai 2026, 18:10:20"	"BAXTER INTERNATIONAL"	"BAX"	""	"17,29$"	"-92"	"0 => -92"	"Verkauf"	"Stop"	"17,28$"	""	"Ausgeführt"	"-"	"-"	""	""	"20,90"	"1,58%"	"21,23"	"Kein Limit"	""	""	"AKT"	"Gesundheitswesen"	"NYSE ETH"	"USD"	
""	"11 Mai 2026, 17:16:21"	"ROBINHOOD MARKETS"	"HOOD"	""	"78,45$"	"-15"	"30 => 15"	"Verkauf"	"Limit"	""	"78,45$"	"Ausgeführt"	"+37,58$"	"+3,30%"	""	""	"98,37"	"0,27%"	"98,64"	"Kein Limit"	""	"251M"	"AKT"	"Finanzdienstleistung"	"NASDAQ ETH"	"USD"	
""	"11 Mai 2026, 17:10:25"	"MARVELL TECHNOLOGY"	"MRVL"	""	"172,64$"	"7"	"0 => 7"	"Kauf"	"Stop"	"172,63$"	""	"Ausgeführt"	"-"	"-"	""	""	"286,00"	"0,12%"	"286,33"	"Kein Limit"	""	""	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"11 Mai 2026, 16:19:08"	"PLANET LABS PBC CLASS A"	"PL"	""	"40,89$"	"17"	"0 => 17"	"Kauf"	"Stop"	"40,87$"	""	"Ausgeführt"	"-"	"-"	""	""	"26,24"	"0,50%"	"26,37"	"Kein Limit"	""	""	"AKT"	"Telekommunikation"	"NYSE ETH"	"USD"	
""	"11 Mai 2026, 15:48:05"	"NIKE"	"NKE"	""	"42,94$"	"58"	"-116 => -58"	"Kauf"	"Limit"	""	"42,94$"	"Ausgeführt"	"+53,07$"	"+2,09%"	""	""	"41,84"	"0,02%"	"41,85"	"Kein Limit"	""	"1,08M"	"AKT"	"Gebrauchsgüter"	"NYSE ETH"	"USD"	
""	"11 Mai 2026, 15:44:26"	"NVIDIA"	"NVDA"	""	"218,80$"	"-8"	"8 => 0"	"Verkauf"	"Limit"	""	"218,80$"	"Ausgeführt"	"+16,33$"	"+0,94%"	""	""	"200,28"	"0,02%"	"200,33"	"Kein Limit"	""	"259M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"11 Mai 2026, 15:40:47"	"NOKIA SPONSORED"	"NOK"	""	"13,13$"	"USD"	"0 => 100"	"Kauf"	"Stop"	"13,13$"	""	"Ausgeführt"	"-"	"-"	""	""	"14,05"	"0,14%"	"14,07"	"Kein Limit"	""	""	"AKT"	"Telekommunikation"	"NYSE ETH"	"USD"	
""	"11 Mai 2026, 15:39:56"	"APOLLO GLOBAL MANAGEMENT NEW"	"APO"	""	"131,12$"	"17"	"0 => 17"	"Kauf"	"Limit"	""	"131,12$"	"Ausgeführt"	"-"	"-"	""	""	"122,90"	"1,71%"	"125,00"	"Kein Limit"	""	""	"AKT"	"Finanzdienstleistung"	"NYSE ETH"	"USD"	
""	"11 Mai 2026, 15:38:43"	"DELEK US"	"DK"	""	"46,94$"	"30"	"0 => 30"	"Kauf"	"Stop"	"46,87$"	""	"Ausgeführt"	"-"	"-"	""	""	"28,00"	"75,00%"	"49,00"	"Kein Limit"	""	""	"AKT"	"Energiewirtschaft"	"NYSE ETH"	"USD"	
""	"11 Mai 2026, 15:37:10"	"THE HERSHEY COMPANY"	"HSY"	""	"184,62$"	"-18"	"0 => -18"	"USD"	"Stop"	"184,75$"	""	"Ausgeführt"	"-"	"-"	""	""	"177,57"	"4,18%"	"185,00"	"Kein Limit"	""	""	"AKT"	"Verbrauchsgüter"	"NYSE ETH"	"USD"	
""	"11 Mai 2026, 15:30:34"	"BLOOM ENERGY CLASS A"	"BE"	""	"274,80$"	"4"	"0 => 4"	"Kauf"	"Stop"	"275,00$"	""	"Ausgeführt"	"-"	"-"	""	""	"336,67"	"0,24%"	"337,48"	"Kein Limit"	""	""	"AKT"	"Industrieunternehmen"	"NYSE ETH"	"USD"	
""	"11 Mai 2026, 15:30:01"	"NIKE"	"NKE"	""	"43,85$"	"-116"	"0 => -116"	"Verkauf"	"Stop"	"43,80$"	""	"Ausgeführt"	"-"	"-"	""	""	"41,84"	"0,02%"	"41,85"	"Kein Limit"	""	""	"AKT"	"Gebrauchsgüter"	"NYSE ETH"	"USD"	
""	"8 Mai 2026, 21:25:14"	"ALTRIA"	"MO"	""	"68,49$"	"80"	"0 => 80"	"Kauf"	"Limit"	""	"69,68$"	"Ausgeführt"	"-"	"-"	""	""	"71,60"	"0,45%"	"71,92"	"Kein Limit"	""	""	"AKT"	"Verbrauchsgüter"	"NYSE ETH"	"USD"	
""	"8 Mai 2026, 19:34:26"	"ROBINHOOD MARKETS"	"HOOD"	""	"75,94$"	"30"	"0 => 30"	"Kauf"	"Stop"	"75,98$"	""	"Ausgeführt"	"-"	"-"	""	""	"98,37"	"0,27%"	"98,64"	"Kein Limit"	""	""	"AKT"	"Finanzdienstleistung"	"NASDAQ ETH"	"USD"	
""	"8 Mai 2026, 18:30:58"	"MAXLINEAR"	"MXL"	""	"97,01$"	"-110"	"110 => 0"	"Verkauf"	"Stop"	"97,18$"	""	"Ausgeführt"	"-3,26$"	"-0,03%"	""	""	"87,80"	"0,80%"	"88,50"	"Kein Limit"	""	"9,53M"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
""	"8 Mai 2026, 18:00:09"	"BROADCOM"	"AVGO"	""	"425,74$"	"10"	"-10 => 0"	"Kauf"	"Stop"	"425,69$"	""	"Ausgeführt"	"-8,20$"	"-0,19%"	""	""	"387,48"	"0,20%"	"388,25"	"Kein Limit"	""	"765.000"	"AKT"	"Technologie"	"NASDAQ ETH"	"USD"	
